frame,timestamp_ns,tile_x,tile_y,tile_frames,tile_points,query_points,gt_x,gt_y,gt_yaw_deg,gt_inlier,gt_probe_ok,gt_probe_dt,gt_probe_dr,gt_probe_inlier,evaluated,passed,distinct,oracle_dt,feature_ms,ransac_ms,config,polish_ms,best_inlier,best_error,err_trans,err_rot_deg,oracle_polished_dt
1392,1566536073745553974,264.00,288.00,374,146698,10059,262.05,286.96,-154.19,0.9760,1,0.6077,0.7605,0.9842,10000,2593,10,1.040,297.1,294.6,gicp_d6_i30,3475.5,0.9842,0.2523,0.608,0.760,0.608
1392,1566536073745553974,264.00,288.00,374,146698,10059,262.05,286.96,-154.19,0.9760,1,0.6077,0.7605,0.9842,10000,2593,10,1.040,297.1,294.6,gicp_d4_i60,3799.0,0.9842,0.2523,0.608,0.761,0.608
1392,1566536073745553974,264.00,288.00,374,146698,10059,262.05,286.96,-154.19,0.9760,1,0.6077,0.7605,0.9842,10000,2593,10,1.040,297.1,294.6,ndt_r4_i30,2046.1,0.9840,0.2535,0.633,0.541,0.627
1392,1566536073745553974,264.00,288.00,374,146698,10059,262.05,286.96,-154.19,0.9760,1,0.6077,0.7605,0.9842,10000,2593,10,1.040,297.1,294.6,ndt_r3_i60,2805.9,0.9839,0.2536,0.658,0.651,0.658
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,358.8,305.6,icp_d6_i30,4600.2,0.9950,0.2516,0.595,0.828,0.426
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,358.8,305.6,icp_d4_i60,8021.4,0.9950,0.2507,0.548,0.812,0.520
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,358.8,305.6,gicp_d6_i30,4263.4,0.9950,0.2521,0.624,0.790,0.624
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,358.8,305.6,gicp_d4_i60,4789.1,0.9950,0.2521,0.624,0.791,0.623
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,358.8,305.6,ndt_r4_i30,1850.1,0.9948,0.2513,0.673,0.508,0.596
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,358.8,305.6,ndt_r3_i60,3221.1,0.9951,0.2522,0.640,0.580,0.598
1538,1566536088345101704,336.00,240.00,383,178154,9311,337.62,236.57,122.36,0.9367,1,0.9922,0.2273,0.9665,10000,4149,10,1.667,381.0,294.1,icp_d6_i30,3443.6,0.9661,0.2477,0.973,0.268,0.278
1538,1566536088345101704,336.00,240.00,383,178154,9311,337.62,236.57,122.36,0.9367,1,0.9922,0.2273,0.9665,10000,4149,10,1.667,381.0,294.1,icp_d4_i60,5782.0,0.9662,0.2495,1.104,0.076,0.666
1538,1566536088345101704,336.00,240.00,383,178154,9311,337.62,236.57,122.36,0.9367,1,0.9922,0.2273,0.9665,10000,4149,10,1.667,381.0,294.1,gicp_d6_i30,3453.4,0.9665,0.2502,0.992,0.228,0.990
1538,1566536088345101704,336.00,240.00,383,178154,9311,337.62,236.57,122.36,0.9367,1,0.9922,0.2273,0.9665,10000,4149,10,1.667,381.0,294.1,gicp_d4_i60,3944.1,0.9665,0.2502,0.992,0.228,0.990
1538,1566536088345101704,336.00,240.00,383,178154,9311,337.62,236.57,122.36,0.9367,1,0.9922,0.2273,0.9665,10000,4149,10,1.667,381.0,294.1,ndt_r4_i30,1814.9,0.9660,0.2501,0.995,0.321,0.396
1538,1566536088345101704,336.00,240.00,383,178154,9311,337.62,236.57,122.36,0.9367,1,0.9922,0.2273,0.9665,10000,4149,10,1.667,381.0,294.1,ndt_r3_i60,3093.2,0.9667,0.2514,0.835,0.224,0.835
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,451.0,283.6,icp_d6_i30,3745.3,0.9663,0.2476,1.695,0.632,1.695
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,451.0,283.6,icp_d4_i60,6323.9,0.9813,0.2466,0.826,0.468,0.826
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,451.0,283.6,gicp_d6_i30,4994.0,0.9816,0.2452,0.805,0.340,0.805
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,451.0,283.6,gicp_d4_i60,8442.9,0.9815,0.2453,0.779,0.388,0.779
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,451.0,283.6,ndt_r4_i30,2057.9,0.9284,0.2465,1.961,0.884,1.961
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,451.0,283.6,ndt_r3_i60,3056.3,0.9816,0.2467,0.720,0.487,0.720
1684,1566536102952865725,408.00,168.00,411,210806,10699,400.15,162.44,-160.68,0.9865,1,0.6837,0.4354,0.9939,10000,5247,10,1.013,497.5,345.2,icp_d6_i30,3993.9,0.9827,0.2462,0.989,1.504,0.678
1684,1566536102952865725,408.00,168.00,411,210806,10699,400.15,162.44,-160.68,0.9865,1,0.6837,0.4354,0.9939,10000,5247,10,1.013,497.5,345.2,icp_d4_i60,7442.0,0.9941,0.2444,0.704,0.196,0.704
1684,1566536102952865725,408.00,168.00,411,210806,10699,400.15,162.44,-160.68,0.9865,1,0.6837,0.4354,0.9939,10000,5247,10,1.013,497.5,345.2,gicp_d6_i30,4723.9,0.9940,0.2440,1.367,0.562,0.680
1684,1566536102952865725,408.00,168.00,411,210806,10699,400.15,162.44,-160.68,0.9865,1,0.6837,0.4354,0.9939,10000,5247,10,1.013,497.5,345.2,gicp_d4_i60,8596.0,0.9940,0.2440,1.368,0.552,0.684
1684,1566536102952865725,408.00,168.00,411,210806,10699,400.15,162.44,-160.68,0.9865,1,0.6837,0.4354,0.9939,10000,5247,10,1.013,497.5,345.2,ndt_r4_i30,2332.0,0.9938,0.2445,1.082,0.382,0.620
1684,1566536102952865725,408.00,168.00,411,210806,10699,400.15,162.44,-160.68,0.9865,1,0.6837,0.4354,0.9939,10000,5247,10,1.013,497.5,345.2,ndt_r3_i60,3363.7,0.9942,0.2513,1.078,0.482,1.024
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,480.2,304.0,icp_d6_i30,3559.8,0.9771,0.2484,0.912,0.901,0.912
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,480.2,304.0,icp_d4_i60,6548.5,0.9808,0.2475,0.587,0.122,0.587
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,480.2,304.0,gicp_d6_i30,5010.6,0.9805,0.2485,0.592,0.188,0.592
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,480.2,304.0,gicp_d4_i60,9951.8,0.9805,0.2485,0.611,0.194,0.611
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,480.2,304.0,ndt_r4_i30,2069.8,0.9782,0.2487,0.997,0.413,0.997
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,480.2,304.0,ndt_r3_i60,2526.6,0.9800,0.2482,0.673,0.442,0.673
1830,1566536117544168777,456.00,192.00,283,167550,12207,462.40,201.80,-148.72,0.9602,1,0.4215,0.2302,0.9606,10000,4040,10,0.810,437.5,352.8,icp_d6_i30,4958.0,0.9608,0.2494,0.242,0.324,0.229
1830,1566536117544168777,456.00,192.00,283,167550,12207,462.40,201.80,-148.72,0.9602,1,0.4215,0.2302,0.9606,10000,4040,10,0.810,437.5,352.8,icp_d4_i60,8841.5,0.9608,0.2534,0.379,0.027,0.374
1830,1566536117544168777,456.00,192.00,283,167550,12207,462.40,201.80,-148.72,0.9602,1,0.4215,0.2302,0.9606,10000,4040,10,0.810,437.5,352.8,gicp_d6_i30,4827.6,0.9606,0.2559,0.416,0.205,0.416
1830,1566536117544168777,456.00,192.00,283,167550,12207,462.40,201.80,-148.72,0.9602,1,0.4215,0.2302,0.9606,10000,4040,10,0.810,437.5,352.8,gicp_d4_i60,8912.6,0.9606,0.2559,0.423,0.209,0.423
1830,1566536117544168777,456.00,192.00,283,167550,12207,462.40,201.80,-148.72,0.9602,1,0.4215,0.2302,0.9606,10000,4040,10,0.810,437.5,352.8,ndt_r4_i30,2136.7,0.9603,0.2560,0.499,0.198,0.499
1830,1566536117544168777,456.00,192.00,283,167550,12207,462.40,201.80,-148.72,0.9602,1,0.4215,0.2302,0.9606,10000,4040,10,0.810,437.5,352.8,ndt_r3_i60,2669.6,0.9600,0.2559,0.475,0.208,0.475
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,373.3,353.3,icp_d6_i30,5054.0,0.9833,0.2401,0.159,0.121,0.075
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,373.3,353.3,icp_d4_i60,8556.6,0.9835,0.2402,0.175,0.065,0.113
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,373.3,353.3,gicp_d6_i30,2674.4,0.9830,0.2405,0.213,0.218,0.213
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,373.3,353.3,gicp_d4_i60,4328.0,0.9830,0.2405,0.214,0.216,0.214
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,373.3,353.3,ndt_r4_i30,1760.4,0.9822,0.2415,0.294,0.349,0.294
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,373.3,353.3,ndt_r3_i60,3418.1,0.9827,0.2416,0.249,0.354,0.205
1976,1566536132144940710,552.00,240.00,199,208296,9897,558.23,238.78,142.48,0.9864,1,0.3447,0.6933,0.9922,10000,5782,10,0.566,465.7,345.2,icp_d6_i30,3856.7,0.9919,0.2539,0.307,0.455,0.225
1976,1566536132144940710,552.00,240.00,199,208296,9897,558.23,238.78,142.48,0.9864,1,0.3447,0.6933,0.9922,10000,5782,10,0.566,465.7,345.2,icp_d4_i60,6204.4,0.9918,0.2544,0.263,0.453,0.226
1976,1566536132144940710,552.00,240.00,199,208296,9897,558.23,238.78,142.48,0.9864,1,0.3447,0.6933,0.9922,10000,5782,10,0.566,465.7,345.2,gicp_d6_i30,5295.6,0.9922,0.2539,0.346,0.730,0.344
1976,1566536132144940710,552.00,240.00,199,208296,9897,558.23,238.78,142.48,0.9864,1,0.3447,0.6933,0.9922,10000,5782,10,0.566,465.7,345.2,gicp_d4_i60,5831.5,0.9922,0.2540,0.344,0.715,0.343
1976,1566536132144940710,552.00,240.00,199,208296,9897,558.23,238.78,142.48,0.9864,1,0.3447,0.6933,0.9922,10000,5782,10,0.566,465.7,345.2,ndt_r4_i30,2230.4,0.9908,0.2492,0.422,0.711,0.422
1976,1566536132144940710,552.00,240.00,199,208296,9897,558.23,238.78,142.48,0.9864,1,0.3447,0.6933,0.9922,10000,5782,10,0.566,465.7,345.2,ndt_r3_i60,3117.9,0.9915,0.2533,0.285,0.609,0.276
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,469.1,330.2,icp_d6_i30,3761.9,0.9814,0.2446,0.748,0.386,0.637
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,469.1,330.2,icp_d4_i60,6568.7,0.9818,0.2445,0.835,0.441,0.644
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,469.1,330.2,gicp_d6_i30,4590.0,0.9816,0.2443,0.671,0.246,0.671
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,469.1,330.2,gicp_d4_i60,7544.1,0.9816,0.2443,0.671,0.246,0.671
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,469.1,330.2,ndt_r4_i30,1910.3,0.9818,0.2453,0.824,0.615,0.824
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,469.1,330.2,ndt_r3_i60,3023.0,0.9823,0.2450,0.701,0.373,0.636
2122,1566536146743747960,648.00,144.00,175,136789,6344,654.50,145.21,122.80,0.9357,1,1.1382,0.3105,0.9830,10000,2871,10,1.197,197.5,204.1,icp_d6_i30,2368.2,0.9838,0.2517,1.024,0.213,0.676
2122,1566536146743747960,648.00,144.00,175,136789,6344,654.50,145.21,122.80,0.9357,1,1.1382,0.3105,0.9830,10000,2871,10,1.197,197.5,204.1,icp_d4_i60,3652.9,0.9834,0.2516,1.043,0.207,0.642
2122,1566536146743747960,648.00,144.00,175,136789,6344,654.50,145.21,122.80,0.9357,1,1.1382,0.3105,0.9830,10000,2871,10,1.197,197.5,204.1,gicp_d6_i30,2174.6,0.9828,0.2506,1.135,0.302,1.135
2122,1566536146743747960,648.00,144.00,175,136789,6344,654.50,145.21,122.80,0.9357,1,1.1382,0.3105,0.9830,10000,2871,10,1.197,197.5,204.1,gicp_d4_i60,4069.0,0.9828,0.2506,1.135,0.302,1.135
2122,1566536146743747960,648.00,144.00,175,136789,6344,654.50,145.21,122.80,0.9357,1,1.1382,0.3105,0.9830,10000,2871,10,1.197,197.5,204.1,ndt_r4_i30,1594.0,0.9834,0.2538,1.124,0.285,0.468
2122,1566536146743747960,648.00,144.00,175,136789,6344,654.50,145.21,122.80,0.9357,1,1.1382,0.3105,0.9830,10000,2871,10,1.197,197.5,204.1,ndt_r3_i60,2779.2,0.9834,0.2538,1.120,0.340,0.450
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,175.4,221.0,icp_d6_i30,2635.4,0.9928,0.2463,1.519,0.104,0.758
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,175.4,221.0,icp_d4_i60,3948.0,0.9928,0.2465,1.514,0.132,1.245
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,175.4,221.0,gicp_d6_i30,2687.8,0.9925,0.2441,1.535,0.132,1.535
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,175.4,221.0,gicp_d4_i60,6524.9,0.9925,0.2441,1.535,0.142,1.535
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,175.4,221.0,ndt_r4_i30,1508.9,0.9928,0.2425,1.572,0.118,1.565
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,175.4,221.0,ndt_r3_i60,2354.2,0.9928,0.2427,1.554,0.134,1.545
2268,1566536161345107335,648.00,48.00,206,136505,10543,647.59,39.78,46.38,0.8978,1,1.4828,0.5546,0.9685,10000,4081,10,1.016,340.4,320.6,icp_d6_i30,4276.9,0.8219,0.2415,11.786,8.396,0.589
2268,1566536161345107335,648.00,48.00,206,136505,10543,647.59,39.78,46.38,0.8978,1,1.4828,0.5546,0.9685,10000,4081,10,1.016,340.4,320.6,icp_d4_i60,7747.6,0.8237,0.2446,11.553,8.131,1.338
2268,1566536161345107335,648.00,48.00,206,136505,10543,647.59,39.78,46.38,0.8978,1,1.4828,0.5546,0.9685,10000,4081,10,1.016,340.4,320.6,gicp_d6_i30,4442.3,0.9675,0.2488,1.318,0.197,1.318
2268,1566536161345107335,648.00,48.00,206,136505,10543,647.59,39.78,46.38,0.8978,1,1.4828,0.5546,0.9685,10000,4081,10,1.016,340.4,320.6,gicp_d4_i60,8616.8,0.9685,0.2473,1.482,0.552,1.482
2268,1566536161345107335,648.00,48.00,206,136505,10543,647.59,39.78,46.38,0.8978,1,1.4828,0.5546,0.9685,10000,4081,10,1.016,340.4,320.6,ndt_r4_i30,1973.9,0.8255,0.2545,12.591,4.106,2.104
2268,1566536161345107335,648.00,48.00,206,136505,10543,647.59,39.78,46.38,0.8978,1,1.4828,0.5546,0.9685,10000,4081,10,1.016,340.4,320.6,ndt_r3_i60,3484.9,0.9680,0.2478,1.727,0.649,1.727
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,282.7,241.6,icp_d6_i30,3787.7,0.9877,0.2555,1.145,0.900,0.599
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,282.7,241.6,icp_d4_i60,7063.8,0.9875,0.2555,1.099,0.764,0.768
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,282.7,241.6,gicp_d6_i30,4369.5,0.9876,0.2557,1.061,0.654,1.061
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,282.7,241.6,gicp_d4_i60,6815.2,0.9876,0.2557,1.062,0.652,1.062
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,282.7,241.6,ndt_r4_i30,2248.6,0.9439,0.2561,0.332,1.889,0.332
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,282.7,241.6,ndt_r3_i60,3796.6,0.9872,0.2579,1.062,0.521,0.415
2414,1566536175949591826,552.00,24.00,354,179151,7234,559.23,24.33,-25.42,0.9513,1,0.6550,0.2372,0.9540,10000,3409,10,1.188,249.9,217.9,icp_d6_i30,2975.3,0.9506,0.2360,1.152,1.313,0.628
2414,1566536175949591826,552.00,24.00,354,179151,7234,559.23,24.33,-25.42,0.9513,1,0.6550,0.2372,0.9540,10000,3409,10,1.188,249.9,217.9,icp_d4_i60,5598.1,0.9552,0.2364,0.713,0.610,0.694
2414,1566536175949591826,552.00,24.00,354,179151,7234,559.23,24.33,-25.42,0.9513,1,0.6550,0.2372,0.9540,10000,3409,10,1.188,249.9,217.9,gicp_d6_i30,5075.3,0.9536,0.2383,0.673,0.434,0.673
2414,1566536175949591826,552.00,24.00,354,179151,7234,559.23,24.33,-25.42,0.9513,1,0.6550,0.2372,0.9540,10000,3409,10,1.188,249.9,217.9,gicp_d4_i60,7302.0,0.9536,0.2380,0.661,0.326,0.661
2414,1566536175949591826,552.00,24.00,354,179151,7234,559.23,24.33,-25.42,0.9513,1,0.6550,0.2372,0.9540,10000,3409,10,1.188,249.9,217.9,ndt_r4_i30,2033.7,0.9549,0.2400,0.907,0.554,0.907
2414,1566536175949591826,552.00,24.00,354,179151,7234,559.23,24.33,-25.42,0.9513,1,0.6550,0.2372,0.9540,10000,3409,10,1.188,249.9,217.9,ndt_r3_i60,2615.3,0.9551,0.2386,0.784,0.674,0.514
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,217.6,226.1,icp_d6_i30,3697.0,0.9224,0.2594,0.508,0.828,0.508
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,217.6,226.1,icp_d4_i60,6323.5,0.9225,0.2613,0.695,0.704,0.466
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,217.6,226.1,gicp_d6_i30,4663.1,0.9211,0.2710,0.486,0.753,0.481
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,217.6,226.1,gicp_d4_i60,6858.2,0.9207,0.2709,0.484,0.778,0.484
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,217.6,226.1,ndt_r4_i30,2126.7,0.9188,0.2718,0.550,0.594,0.506
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,217.6,226.1,ndt_r3_i60,3101.3,0.9178,0.2722,0.519,0.543,0.517
2560,1566536190548038879,480.00,48.00,469,181431,7663,489.06,50.56,33.35,0.8833,1,1.1086,1.7023,0.8873,10000,700,10,2.792,223.7,216.7,icp_d6_i30,3873.7,0.8437,0.2388,1.956,2.402,1.956
2560,1566536190548038879,480.00,48.00,469,181431,7663,489.06,50.56,33.35,0.8833,1,1.1086,1.7023,0.8873,10000,700,10,2.792,223.7,216.7,icp_d4_i60,6684.0,0.8892,0.2499,1.031,1.383,1.031
2560,1566536190548038879,480.00,48.00,469,181431,7663,489.06,50.56,33.35,0.8833,1,1.1086,1.7023,0.8873,10000,700,10,2.792,223.7,216.7,gicp_d6_i30,5297.4,0.8824,0.2569,1.233,1.769,1.233
2560,1566536190548038879,480.00,48.00,469,181431,7663,489.06,50.56,33.35,0.8833,1,1.1086,1.7023,0.8873,10000,700,10,2.792,223.7,216.7,gicp_d4_i60,8972.1,0.8850,0.2573,1.158,1.671,1.158
2560,1566536190548038879,480.00,48.00,469,181431,7663,489.06,50.56,33.35,0.8833,1,1.1086,1.7023,0.8873,10000,700,10,2.792,223.7,216.7,ndt_r4_i30,1916.0,0.8835,0.2556,0.318,0.877,0.318
2560,1566536190548038879,480.00,48.00,469,181431,7663,489.06,50.56,33.35,0.8833,1,1.1086,1.7023,0.8873,10000,700,10,2.792,223.7,216.7,ndt_r3_i60,2199.4,0.8826,0.2570,0.317,0.799,0.317
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,369.3,251.1,icp_d6_i30,4219.1,0.9916,0.2450,0.072,0.478,0.072
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,369.3,251.1,icp_d4_i60,8290.0,0.9921,0.2441,0.178,0.582,0.178
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,369.3,251.1,gicp_d6_i30,5099.7,0.9921,0.2471,0.400,0.591,0.217
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,369.3,251.1,gicp_d4_i60,9456.9,0.9921,0.2462,0.678,0.392,0.216
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,369.3,251.1,ndt_r4_i30,2089.0,0.9921,0.2467,0.251,0.431,0.251
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,369.3,251.1,ndt_r3_i60,2758.3,0.9920,0.2471,0.331,0.356,0.331
2706,1566536205143838698,480.00,-24.00,467,186229,9353,484.82,-19.91,91.09,0.9238,1,0.8358,1.1161,0.9813,10000,2352,10,1.100,299.2,276.9,icp_d6_i30,3661.8,0.9802,0.2461,0.887,1.171,0.678
2706,1566536205143838698,480.00,-24.00,467,186229,9353,484.82,-19.91,91.09,0.9238,1,0.8358,1.1161,0.9813,10000,2352,10,1.100,299.2,276.9,icp_d4_i60,6359.7,0.9812,0.2434,0.841,1.078,0.802
2706,1566536205143838698,480.00,-24.00,467,186229,9353,484.82,-19.91,91.09,0.9238,1,0.8358,1.1161,0.9813,10000,2352,10,1.100,299.2,276.9,gicp_d6_i30,4152.3,0.9810,0.2427,0.831,1.171,0.831
2706,1566536205143838698,480.00,-24.00,467,186229,9353,484.82,-19.91,91.09,0.9238,1,0.8358,1.1161,0.9813,10000,2352,10,1.100,299.2,276.9,gicp_d4_i60,5594.2,0.9810,0.2427,0.831,1.173,0.831
2706,1566536205143838698,480.00,-24.00,467,186229,9353,484.82,-19.91,91.09,0.9238,1,0.8358,1.1161,0.9813,10000,2352,10,1.100,299.2,276.9,ndt_r4_i30,2081.4,0.9815,0.2445,0.673,1.536,0.673
2706,1566536205143838698,480.00,-24.00,467,186229,9353,484.82,-19.91,91.09,0.9238,1,0.8358,1.1161,0.9813,10000,2352,10,1.100,299.2,276.9,ndt_r3_i60,2965.9,0.9811,0.2437,0.830,1.286,0.801
2779,1566536212448129702,456.00,-72.00,353,177485,12880,460.38,-83.30,47.47,0.9522,1,0.6400,1.7981,0.9911,10000,2830,10,1.092,513.9,372.3,icp_d6_i30,5150.8,0.9917,0.2431,0.960,1.669,0.588
2779,1566536212448129702,456.00,-72.00,353,177485,12880,460.38,-83.30,47.47,0.9522,1,0.6400,1.7981,0.9911,10000,2830,10,1.092,513.9,372.3,icp_d4_i60,8696.0,0.9911,0.2441,0.593,1.811,0.563
2779,1566536212448129702,456.00,-72.00,353,177485,12880,460.38,-83.30,47.47,0.9522,1,0.6400,1.7981,0.9911,10000,2830,10,1.092,513.9,372.3,gicp_d6_i30,4098.9,0.9911,0.2437,0.639,1.797,0.639
2779,1566536212448129702,456.00,-72.00,353,177485,12880,460.38,-83.30,47.47,0.9522,1,0.6400,1.7981,0.9911,10000,2830,10,1.092,513.9,372.3,gicp_d4_i60,7927.0,0.9911,0.2437,0.639,1.799,0.639
2779,1566536212448129702,456.00,-72.00,353,177485,12880,460.38,-83.30,47.47,0.9522,1,0.6400,1.7981,0.9911,10000,2830,10,1.092,513.9,372.3,ndt_r4_i30,2243.3,0.9916,0.2431,0.803,1.837,0.759
